Pavarde        Vardas         vidurkis            mediana             
Vardas8688     Pavarde8688    6.5                 6.6                 
Vardas7110     Pavarde7110    6.5                 6.6                 
Vardas7943     Pavarde7943    6.5                 6.6                 
Vardas2469     Pavarde2469    6.5                 6.2                 
Vardas1179     Pavarde1179    6.5                 6.2                 
Vardas2006     Pavarde2006    6.5                 7                   
Vardas4833     Pavarde4833    6.5                 6.2                 
Vardas3295     Pavarde3295    6.5                 6.6                 
Vardas5000     Pavarde5000    6.5                 6.6                 
Vardas716      Pavarde716     6.5                 6.6                 
Vardas2404     Pavarde2404    6.5                 6.6                 
Vardas3867     Pavarde3867    6.5                 7                   
Vardas893      Pavarde893     6.5                 6.6                 
Vardas9887     Pavarde9887    6.5                 6.6                 
Vardas3095     Pavarde3095    6.5                 6.6                 
Vardas9733     Pavarde9733    6.5                 5.8                 
Vardas3202     Pavarde3202    6.5                 6.6                 
Vardas8579     Pavarde8579    6.5                 6.6                 
Vardas9520     Pavarde9520    6.5                 6.6                 
Vardas8527     Pavarde8527    6.5                 7.4                 
Vardas9456     Pavarde9456    6.5                 7                   
Vardas1077     Pavarde1077    6.5                 7                   
Vardas2297     Pavarde2297    6.5                 6.2                 
Vardas5175     Pavarde5175    6.5                 6.6                 
Vardas6837     Pavarde6837    6.5                 6.6                 
Vardas7269     Pavarde7269    6.5                 6.6                 
Vardas6355     Pavarde6355    6.5                 6.6                 
Vardas4170     Pavarde4170    6.5                 7                   
Vardas7267     Pavarde7267    6.5                 5.8                 
Vardas3001     Pavarde3001    6.5                 6.2                 
Vardas9398     Pavarde9398    6.5                 7                   
Vardas8487     Pavarde8487    6.5                 7                   
Vardas1703     Pavarde1703    6.5                 6.6                 
Vardas6951     Pavarde6951    6.5                 6.2                 
Vardas9249     Pavarde9249    6.5                 6.6                 
Vardas297      Pavarde297     6.5                 6.6                 
Vardas7021     Pavarde7021    6.5                 6.8                 
Vardas9653     Pavarde9653    6.5                 6.8                 
Vardas3643     Pavarde3643    6.5                 7.2                 
Vardas9767     Pavarde9767    6.5                 6.4                 
Vardas21       Pavarde21      6.5                 6                   
Vardas4496     Pavarde4496    6.5                 6.4                 
Vardas5007     Pavarde5007    6.5                 6.8                 
Vardas6174     Pavarde6174    6.5                 6                   
Vardas6173     Pavarde6173    6.5                 6                   
Vardas9776     Pavarde9776    6.5                 6.8                 
Vardas7326     Pavarde7326    6.5                 6.4                 
Vardas4424     Pavarde4424    6.5                 6.4                 
Vardas6185     Pavarde6185    6.5                 7.6                 
Vardas2998     Pavarde2998    6.5                 6.8                 
Vardas4401     Pavarde4401    6.5                 5.6                 
Vardas5437     Pavarde5437    6.5                 5.6                 
Vardas7520     Pavarde7520    6.5                 6.4                 
Vardas4386     Pavarde4386    6.5                 6                   
Vardas4059     Pavarde4059    6.5                 6                   
Vardas7294     Pavarde7294    6.5                 6.8                 
Vardas775      Pavarde775     6.5                 6                   
Vardas6942     Pavarde6942    6.5                 6.4                 
Vardas945      Pavarde945     6.5                 6.4                 
Vardas2781     Pavarde2781    6.5                 6.4                 
Vardas734      Pavarde734     6.5                 6.8                 
Vardas2644     Pavarde2644    6.5                 6.4                 
Vardas649      Pavarde649     6.5                 6                   
Vardas2096     Pavarde2096    6.5                 6.8                 
Vardas993      Pavarde993     6.5                 6.4                 
Vardas578      Pavarde578     6.5                 6.8                 
Vardas7143     Pavarde7143    6.5                 6.8                 
Vardas2226     Pavarde2226    6.5                 6.4                 
Vardas7147     Pavarde7147    6.5                 6.4                 
Vardas5820     Pavarde5820    6.5                 6                   
Vardas937      Pavarde937     6.5                 5.2                 
Vardas5990     Pavarde5990    6.5                 6                   
Vardas490      Pavarde490     6.5                 7.2                 
Vardas4956     Pavarde4956    6.5                 6.4                 
Vardas8090     Pavarde8090    6.5                 6                   
